prefecture_code,target_variable,frequency_band,model_name,split,selected_candidate,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-44,incidence_per_100k,trend,hist_gradient_boosting,validation,regularized,365,0.005385485505175231,0.005475426640969861,7.112675854398167,-49.590157809738685,-0.5057987983996768
JP-45,incidence_per_100k,trend,hist_gradient_boosting,validation,regularized,365,0.004206854775518183,0.00446520778742975,5.998161974093854,-34.977947067465486,-0.5488813578886691
JP-46,incidence_per_100k,trend,hist_gradient_boosting,validation,regularized,365,0.007198742279514428,0.007676082231828522,10.542415337292496,-110.14252114398006,-0.9305905768183279
JP-47,incidence_per_100k,trend,hist_gradient_boosting,validation,regularized,365,0.008278528024414032,0.008557584799974226,4.251404739644107,-17.074442260268373,-0.373014692564629
JP-01,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.019559267544410862,0.021272044494431867,17.07347218884503,-290.5034525832648,-0.7669004190382375
JP-02,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.01702828937778573,0.017257636360893624,6.12286388727415,-36.48946218208591,0.2048693246361693
JP-03,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.025187486538954952,0.026886688487219215,13.435335827084865,-179.5082487865502,-0.5740420351903459
JP-04,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.026819307694937487,0.02864077640957093,3.6584050483569586,-12.383927497843679,-0.6557605410562517
JP-05,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.006834892699082363,0.008059252405850285,9.173148872028433,-83.14666022839648,-0.09940278595518248
JP-06,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.002632348080909175,0.0034907055634819427,2.7413687930961634,-6.515102859761515,0.5108153423939595
JP-07,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.01413498732465776,0.01439323302976146,7.563086733137807,-56.20028093296511,0.1516946514289608
JP-08,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.010998250798274687,0.01153695737641431,4.543723435289145,-19.64542265639579,-0.5834479605989485
JP-09,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0076910574217267935,0.008979133360806314,6.758997719271611,-44.68405016911884,-0.7846466533664291
JP-10,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.013125763364409435,0.013896007025063361,4.643537767193696,-20.56244299535422,-0.7260841029679557
JP-11,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.007547194842876816,0.009132346164810526,1.1339773940019227,-0.2859047301073918,0.20127835007436817
JP-13,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0063363198791691715,0.006619472437874835,8.611477035018044,-73.15753672464318,0.5810021764317895
JP-14,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.006116151542172883,0.00622685672176707,7.555499260171683,-56.085569070454845,0.092121766323856
JP-15,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.009314374345103116,0.009425380312803704,7.763619106429785,-59.27378162972164,-0.506172352379285
JP-16,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0022728479865476493,0.002562883930380466,3.718215581965126,-12.825127113968264,0.5374576442837448
JP-17,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0015641442633107833,0.0018716222193991597,3.1756781994096466,-9.084932026205692,-0.07733865202983442
JP-18,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.003543115386656233,0.003797580370939441,2.8420114959572493,-7.077029343153162,0.05439028699825654
JP-19,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.01370087816029748,0.014274071452579097,4.014620393887984,-15.11717690702131,0.2907494697784362
JP-20,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0034376781766544268,0.003990169563557388,3.716679554510034,-12.813706910912908,0.8308761856048648
JP-21,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.004915926211449072,0.005484677326997744,2.1908261867814027,-3.7997193806871428,0.2875928764986682
JP-22,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.004366698914666133,0.005489877339411741,1.39662343454941,-0.95055701793259,0.5602673205002738
JP-23,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.003040497835620634,0.003325729754108177,3.1181710788152475,-8.722990876759841,-0.10570642426981765
JP-24,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.007937619749042005,0.008598856480111132,3.7296484312136267,-12.910277420454271,0.4380268582128894
JP-25,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.010916331568068057,0.012010130581204327,3.409949509987784,-10.62775566066593,-0.5477249795046234
JP-26,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.006135734042622714,0.006666995398271988,2.750654827134271,-6.566101978037065,-0.022382293033014023
JP-27,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.015258629658066195,0.017836714746134942,4.886632641936588,-22.879178577240157,-0.12044683154289006
JP-28,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0034257842277803374,0.003850573761982833,3.7518510082997554,-13.07638598847989,-0.7474821612509558
JP-29,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.01261453464648255,0.013356432382190454,5.998635903175349,-34.98363269886432,-0.5110827481691951
JP-30,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.005930812618774566,0.006546898014481394,3.3049818656463263,-9.922905132251069,-0.8372777289604412
JP-31,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0063626661194977055,0.007622171333731422,2.166820142056888,-3.6951095280234325,-0.5557532616773323
JP-32,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.02431452273809638,0.024644881765406232,7.403410310458472,-53.81048422500282,0.38159634538577203
JP-33,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.005034379838838804,0.005829189827744594,6.835472922507152,-45.72369007432846,-0.7615782551445133
JP-34,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0012115843938239,0.001664463732471583,2.371069934811707,-4.621972635767992,0.6339127126217913
JP-35,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.008826699939514506,0.009576881709342441,4.504167012699942,-19.287520478294322,-0.6789385443394278
JP-36,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0012058253122987726,0.00171007430582965,1.2034675196682556,-0.44833407089646293,0.40326161680464806
JP-37,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.007975921845951101,0.008562504154488658,3.7331787463914488,-12.93662355250883,0.23373244694540685
JP-38,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.014619238705307017,0.015416078082219727,8.55564417665818,-72.19904727758504,-0.6646719770616227
JP-39,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0035472394926942845,0.003724093376476706,2.7701813903560635,-6.673904935475054,0.5462634051200383
JP-40,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0065610479643337495,0.006947725013731719,8.464790685547163,-70.65268135012602,-0.813137481966151
JP-41,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0020066898846665296,0.0023218169833414265,2.3721684100914615,-4.627182965835853,0.4626679212323325
JP-42,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.010658605410204528,0.011204906249752015,3.689702882225024,-12.613907359099649,-0.8039770286842542
JP-43,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0008977624362059433,0.0010980575022350638,1.0838520356156065,-0.1747352351080942,0.29219832581545235
JP-44,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.00382603654937886,0.003968419663315637,7.594890891988756,-56.682367661213775,0.15999453072108252
JP-45,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.006298682827805005,0.006455338529267873,4.144510888322947,-16.176970503427466,0.46018933427879866
JP-46,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.0030498091089948194,0.00354685197254368,1.4907208453263778,-1.2222486386905906,0.5220160550115783
JP-47,incidence_per_100k,trend,hist_gradient_boosting,test,regularized,730,0.010946108234723612,0.011549038906365728,3.644033241065035,-12.278978261986941,-0.7499492182764477
JP-01,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.00028617380779765366,0.00037942711915668723,1.1004813686421147,-0.21105924272842214,0.21195334712013986
JP-02,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.00393149509348533,0.004736043422085102,0.7957738563456568,0.36674396955676214,0.6420043845391021
JP-03,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.004776655392640222,0.006194281963465874,0.9780984476218765,0.04332342675967549,0.2892594900702525
JP-04,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0034556847453803222,0.0044245363632792545,0.8792821256028164,0.22686294359539294,0.5056824194084468
JP-05,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0044302322419955435,0.005174931114702882,0.6596384413546086,0.5648771266872628,0.805195408127431
JP-06,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.005937083035599528,0.007053239914732707,0.9403557210898384,0.11573111781361012,0.49938248705713784
JP-07,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.005854874871469082,0.007057500411146281,0.6568177483458341,0.5685904454579086,0.7855053039986855
JP-08,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0016822468132048445,0.002005232578176441,0.7822346543251693,0.38810894557278286,0.6640894892696093
JP-09,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0022197336311823414,0.002877425115581833,0.7190933980356293,0.482904684901572,0.7360730873828776
JP-10,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0021033065296195345,0.0030346921214943596,0.8121296207213395,0.3404454791470133,0.6707849325449126
JP-11,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0018059894781565942,0.0022113959225572755,0.7731348119228766,0.4022625625929781,0.6707500282101825
JP-13,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.008324371081879233,0.010136804290576769,0.5592270223924493,0.6872651374260751,0.8657768496105178
JP-14,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0014946425715838926,0.00223544397358817,0.6769123575639331,0.5417896601772378,0.7884704053067806
JP-15,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.003180802256747191,0.004125726493767638,0.7045834145615325,0.5035622119248118,0.7722674998423967
JP-18,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0006163993453709363,0.0007723300043321146,0.8895041898593834,0.20878229622260214,0.5264349222387724
JP-19,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0002775310939430493,0.00036381983069097026,1.1345838905577594,-0.2872806047131813,0.07862986005483609
JP-20,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.002208997274815953,0.0027486726747070773,0.8234524816398363,0.32192601048119507,0.5888814729297414
JP-22,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0019905652577591037,0.0022539064791692446,0.8862679620968822,0.21452909936063946,0.5294072171692394
JP-23,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0029343086059200195,0.0038528507331691995,0.6704632631385213,0.5504790127816459,0.7907792248685023
JP-24,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.002310063914057445,0.002815357622815215,0.9394520917846437,0.1174297672414576,0.3729804720691326
JP-26,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.003875901430844601,0.004672435715303483,0.7881074460348269,0.3788866535044625,0.6659666666774572
JP-27,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0014868779037244615,0.0019691254572592088,0.9088670773558174,0.1739606356986948,0.4496442054555169
JP-28,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0038277476916458338,0.0046398391108263964,0.8462637528319206,0.2838376606428341,0.6237912879062455
JP-30,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0029866694831017612,0.0036822357348667697,0.7928318710618082,0.37141762422863234,0.6877880917143262
JP-31,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.008135426189088149,0.010214823593917842,0.5398593397746989,0.7085518932580263,0.8718607002758979
JP-32,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.004578111940354991,0.00586430314717313,0.6587652854063429,0.5660282987434995,0.7790333115619461
JP-33,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0006348751463321961,0.0011137691729949134,0.9743482755867305,0.05064543786116449,0.22947736466376473
JP-34,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0028181585005534627,0.0036850334130017113,0.6351307928547307,0.5966088759677212,0.8544391805750201
JP-35,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0006903364913830954,0.0008803276106142801,0.974617517790508,0.05012069401586894,0.22908193532677953
JP-36,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.002319949901477082,0.0028348081271495386,0.9521297062107001,0.09344902255112553,0.3487484362336232
JP-37,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.003828247507487824,0.0058879876870335645,0.7649325633119265,0.41487817358504575,0.6937264248120807
JP-38,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.00506608563785478,0.006078813429550943,0.7976639769372019,0.363732179896727,0.7076474987829061
JP-39,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0015255182347105162,0.0018827275987265202,0.9238730810340479,0.14645853014065568,0.45326326104620623
JP-40,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.002878647879329707,0.003657044425296728,0.87142465338006,0.2406190734814423,0.6269168260485118
JP-41,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0064805567421496605,0.007588805570238005,0.718149761142603,0.4842609205708224,0.7753393327941384
JP-42,incidence_per_100k,interannual,hist_gradient_boosting,train,shallow,4383,0.0055999266182887334,0.006817171598967236,0.9459247512876687,0.10522636490136195,0.4586712409756103
