component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
228,69.23203003364648,69.23203003364648,1.7674001527159042e-05,0.9987809985060152,3.262656343061346,high_frequency,JP-13,ah
229,67.64160489919956,67.64160489919956,1.6871300558432172e-05,0.9987978698065736,3.039955604883463,high_frequency,JP-13,ah
230,67.62604982935497,67.62604982935497,1.686354189913202e-05,0.9988147333484727,3.486950986632718,high_frequency,JP-13,ah
231,67.59792432652895,67.59792432652895,1.6849517807310336e-05,0.99883158286628,3.486950986632718,high_frequency,JP-13,ah
232,67.55890312918092,67.55890312918092,1.683007050631369e-05,0.9988484129367864,3.039955604883463,high_frequency,JP-13,ah
233,66.9767710697385,66.9767710697385,1.654128211419439e-05,0.9988649542189005,3.8041666666666667,high_frequency,JP-13,ah
234,66.60892282383139,66.60892282383139,1.636008578474259e-05,0.9988813143046853,2.819351518270715,high_frequency,JP-13,ah
235,66.6071020841026,66.6071020841026,1.6359191398532e-05,0.9988976734960838,2.819351518270715,high_frequency,JP-13,ah
236,66.18226541228582,66.18226541228582,1.615117093688358e-05,0.9989138246670207,3.8041666666666667,high_frequency,JP-13,ah
237,66.12684541632738,66.12684541632738,1.6124132785439298e-05,0.9989299487998061,3.8041666666666667,high_frequency,JP-13,ah
238,65.10227538012869,65.10227538012869,1.5628348650203885e-05,0.9989455771484563,3.1867364746945896,high_frequency,JP-13,ah
239,64.39078083583841,64.39078083583841,1.5288614807910514e-05,0.9989608657632643,2.819351518270715,high_frequency,JP-13,ah
240,63.825849143103504,63.825849143103504,1.5021522701688489e-05,0.998975887285966,2.7610887096774195,high_frequency,JP-13,ah
241,63.124854315482544,63.124854315482544,1.4693374007135098e-05,0.9989905806599731,3.696356275303643,high_frequency,JP-13,ah
242,62.95202482526298,62.95202482526298,1.461302619517013e-05,0.9990051936861684,3.696356275303643,high_frequency,JP-13,ah
243,62.575707103600784,62.575707103600784,1.4438839448290112e-05,0.9990196325256167,2.988543371522095,high_frequency,JP-13,ah
244,62.466123314637215,62.466123314637215,1.4388312578883562e-05,0.9990340208381956,3.084459459459459,high_frequency,JP-13,ah
245,62.3365726208724,62.3365726208724,1.4328693609311107e-05,0.9990483495318049,3.1867364746945896,high_frequency,JP-13,ah
246,62.2040098499907,62.2040098499907,1.4267816612233022e-05,0.9990626173484171,3.330091185410334,high_frequency,JP-13,ah
247,61.11876129053635,61.11876129053635,1.3774309689990336e-05,0.999076391658107,3.330091185410334,high_frequency,JP-13,ah
248,60.93048314642384,60.93048314642384,1.3689576070218202e-05,0.9990900812341772,2.6866110838646393,high_frequency,JP-13,ah
249,60.925114969579084,60.925114969579084,1.368716398273065e-05,0.99910376839816,2.6866110838646393,high_frequency,JP-13,ah
250,60.46824565786908,60.46824565786908,1.3482657218473553e-05,0.9991172510553784,2.9515086206896552,high_frequency,JP-13,ah
251,60.34087689199117,60.34087689199117,1.3425917989946946e-05,0.9991306769733683,3.2091388400702985,high_frequency,JP-13,ah
252,60.21586752056992,60.21586752056992,1.3370346142015811e-05,0.9991440473195103,3.2185663924794357,high_frequency,JP-13,ah
253,59.48729389638661,59.48729389638661,1.3048758152190578e-05,0.9991570960776626,2.9467455621301775,high_frequency,JP-13,ah
254,59.0597924425771,59.0597924425771,1.2861883999743838e-05,0.9991699579616623,2.912280701754386,high_frequency,JP-13,ah
255,58.91586840921271,58.91586840921271,1.2799273597243269e-05,0.9991827572352595,2.7199602780536245,high_frequency,JP-13,ah
256,58.336014162751,58.336014162751,1.2548570660086415e-05,0.9991953058059196,2.4174757281553396,high_frequency,JP-13,ah
257,58.19509142801066,58.19509142801066,1.2488016541778648e-05,0.9992077938224614,2.4174757281553396,high_frequency,JP-13,ah
258,58.080606311832796,58.080606311832796,1.2438930417892694e-05,0.9992202327528793,2.5730389854391733,high_frequency,JP-13,ah
259,57.91681599359471,57.91681599359471,1.236887248470532e-05,0.999232601625364,2.5730389854391733,high_frequency,JP-13,ah
260,57.85776602218916,57.85776602218916,1.2343663597849414e-05,0.9992449452889618,2.57909604519774,high_frequency,JP-13,ah
261,57.23350511790906,57.23350511790906,1.2078734732475766e-05,0.9992570240236943,2.5634066448291994,high_frequency,JP-13,ah
262,56.77036948443477,56.77036948443477,1.1884042527300002e-05,0.9992689080662216,2.5634066448291994,high_frequency,JP-13,ah
263,56.548662058421364,56.548662058421364,1.1791401396007039e-05,0.9992806994676176,2.7348976535197203,high_frequency,JP-13,ah
264,56.23848117236072,56.23848117236072,1.1662399710559528e-05,0.9992923618673281,2.505946935041171,high_frequency,JP-13,ah
265,56.18424429314888,56.18424429314888,1.163991591862602e-05,0.9993040017832466,2.505946935041171,high_frequency,JP-13,ah
266,56.05527342977914,56.05527342977914,1.1586538427780155e-05,0.9993155883216744,2.505946935041171,high_frequency,JP-13,ah
267,55.89858802146736,55.89858802146736,1.1521855691001453e-05,0.9993271101773654,2.446627958910228,high_frequency,JP-13,ah
268,55.54403765126493,55.54403765126493,1.1376158883819149e-05,0.9993384863362492,2.964285714285714,high_frequency,JP-13,ah
269,55.433137756691316,55.433137756691316,1.133077668272286e-05,0.9993498171129319,2.964285714285714,high_frequency,JP-13,ah
270,54.9088359501805,54.9088359501805,1.111745114070235e-05,0.9993609345640726,2.442264823896567,high_frequency,JP-13,ah
271,54.47438908246086,54.47438908246086,1.0942221266194634e-05,0.9993718767853388,3.1302857142857143,high_frequency,JP-13,ah
272,54.25938881796357,54.25938881796357,1.0856017899527354e-05,0.9993827328032383,3.1374570446735395,high_frequency,JP-13,ah
273,53.75080300925172,53.75080300925172,1.0653459745377472e-05,0.9993933862629837,2.638728323699422,high_frequency,JP-13,ah
274,53.20202904616377,53.20202904616377,1.0437035185779036e-05,0.9994038232981695,2.0007304601899194,high_frequency,JP-13,ah
275,52.902114829568035,52.902114829568035,1.031969408610079e-05,0.9994141429922555,2.853125,high_frequency,JP-13,ah
276,52.88784720770814,52.88784720770814,1.0314128424367308e-05,0.9994244571206798,2.853125,high_frequency,JP-13,ah
277,52.745487219507005,52.745487219507005,1.0258677385376277e-05,0.9994347157980652,2.638728323699422,high_frequency,JP-13,ah
278,51.16921149000707,51.16921149000707,9.654687136735865e-06,0.999444370485202,2.6260786193672097,high_frequency,JP-13,ah
279,50.493231438931424,50.493231438931424,9.401282138496453e-06,0.9994537717673404,2.601139601139601,high_frequency,JP-13,ah
280,50.36846790450282,50.36846790450282,9.354880351510507e-06,0.9994631266476919,2.935691318327974,high_frequency,JP-13,ah
281,50.10598336741634,50.10598336741634,9.25763247587888e-06,0.9994723842801677,2.8324715615305065,high_frequency,JP-13,ah
282,49.98210927627714,49.98210927627714,9.21191485205333e-06,0.9994815961950198,2.0228951255539145,high_frequency,JP-13,ah
283,49.63807264598952,49.63807264598952,9.085536475713271e-06,0.9994906817314955,2.0228951255539145,high_frequency,JP-13,ah
284,49.61012030838975,49.61012030838975,9.075306808709674e-06,0.9994997570383042,2.019911504424779,high_frequency,JP-13,ah
285,49.42053151633692,49.42053151633692,9.00607541847021e-06,0.9995087631137226,2.4271156402303946,high_frequency,JP-13,ah
286,49.25236476364626,49.25236476364626,8.944888473504081e-06,0.9995177080021961,2.4271156402303946,high_frequency,JP-13,ah
287,49.015475903041406,49.015475903041406,8.859051023446188e-06,0.9995265670532195,2.7750759878419453,high_frequency,JP-13,ah
288,48.64439556410788,48.64439556410788,8.7254207526068e-06,0.9995352924739721,2.3561290322580644,high_frequency,JP-13,ah
289,48.482979980253184,48.482979980253184,8.667610100144696e-06,0.9995439600840722,2.364264134656884,high_frequency,JP-13,ah
290,48.115411162495306,48.115411162495306,8.536683071928016e-06,0.9995524967671441,2.26270136307311,high_frequency,JP-13,ah
291,47.78428767944402,47.78428767944402,8.419590867923437e-06,0.999560916358012,2.26270136307311,high_frequency,JP-13,ah
292,47.55947888580325,47.55947888580325,8.340554612591216e-06,0.9995692569126247,2.49,high_frequency,JP-13,ah
293,46.87548903683693,46.87548903683693,8.102375732304681e-06,0.999577359288357,2.544356711565258,high_frequency,JP-13,ah
294,46.870937544727624,46.870937544727624,8.100802368075558e-06,0.9995854600907251,2.544356711565258,high_frequency,JP-13,ah
295,46.79331919192552,46.79331919192552,8.07399469806842e-06,0.9995935340854232,2.49,high_frequency,JP-13,ah
296,45.85286025398881,45.85286025398881,7.752711430222874e-06,0.9996012867968534,2.5372857804539137,high_frequency,JP-13,ah
297,45.8466226354798,45.8466226354798,7.75060228515275e-06,0.9996090373991386,2.5372857804539137,high_frequency,JP-13,ah
298,45.39989129104243,45.39989129104243,7.60029381233504e-06,0.999616637692951,2.3673292999135693,high_frequency,JP-13,ah
299,45.144960791085985,45.144960791085985,7.515178770499252e-06,0.9996241528717215,2.8755905511811024,high_frequency,JP-13,ah
300,45.06592825956971,45.06592825956971,7.488889071618264e-06,0.9996316417607931,2.3931847968545217,high_frequency,JP-13,ah
301,45.035741275382925,45.035741275382925,7.478859709290649e-06,0.9996391206205024,2.3931847968545217,high_frequency,JP-13,ah
302,44.789845784292176,44.789845784292176,7.397413404500539e-06,0.9996465180339069,2.8755905511811024,high_frequency,JP-13,ah
303,44.46900600190523,44.46900600190523,7.291814292877943e-06,0.9996538098481998,2.1566929133858266,high_frequency,JP-13,ah
304,44.33844050880216,44.33844050880216,7.24905814683096e-06,0.9996610589063467,2.1566929133858266,high_frequency,JP-13,ah
305,44.18847113356563,44.18847113356563,7.200102966851776e-06,0.9996682590093136,2.527918781725888,high_frequency,JP-13,ah
306,44.1321773363636,44.1321773363636,7.1817695442683655e-06,0.9996754407788578,2.5232611699677565,high_frequency,JP-13,ah
307,43.84805384883276,43.84805384883276,7.089594577145407e-06,0.999682530373435,2.0828897338403043,high_frequency,JP-13,ah
308,43.74326280421268,43.74326280421268,7.055748683924965e-06,0.9996895861221189,2.0828897338403043,high_frequency,JP-13,ah
309,43.71489128573346,43.71489128573346,7.046599051590818e-06,0.9996966327211705,2.0828897338403043,high_frequency,JP-13,ah
310,43.672621054328324,43.672621054328324,7.032978184428764e-06,0.9997036656993549,2.6110581506196375,high_frequency,JP-13,ah
311,43.0137688131598,43.0137688131598,6.822377537951578e-06,0.9997104880768928,2.8922914466737066,high_frequency,JP-13,ah
312,42.64437947261144,42.64437947261144,6.7057036161128125e-06,0.9997171937805089,2.8922914466737066,high_frequency,JP-13,ah
313,42.50979850167093,42.50979850167093,6.663445476483216e-06,0.9997238572259854,2.173809523809524,high_frequency,JP-13,ah
314,42.44795763336824,42.44795763336824,6.6440723654288656e-06,0.9997305012983508,2.1677878907795805,high_frequency,JP-13,ah
315,42.11192552631417,42.11192552631417,6.53929537855891e-06,0.9997370405937294,2.1249030256012413,high_frequency,JP-13,ah
316,41.723070589736814,41.723070589736814,6.419087281823261e-06,0.9997434596810112,2.1249030256012413,high_frequency,JP-13,ah
317,41.67987273828026,41.67987273828026,6.405802198587705e-06,0.9997498654832098,2.1249030256012413,high_frequency,JP-13,ah
318,41.560657910360405,41.560657910360405,6.36921022177756e-06,0.9997562346934316,2.4598114054782214,high_frequency,JP-13,ah
319,41.526665833649034,41.526665833649034,6.3587958464734876e-06,0.999762593489278,2.7118811881188116,high_frequency,JP-13,ah
320,41.38608288291661,41.38608288291661,6.315815023848813e-06,0.9997689093043018,2.230456026058632,high_frequency,JP-13,ah
321,41.304793253869086,41.304793253869086,6.291028621746884e-06,0.9997752003329236,2.230456026058632,high_frequency,JP-13,ah
322,40.98373104855665,40.98373104855665,6.193608377468021e-06,0.999781393941301,2.4598114054782214,high_frequency,JP-13,ah
323,40.76252405889977,40.76252405889977,6.126929624729987e-06,0.9997875208709258,2.1999999999999997,high_frequency,JP-13,ah
324,40.71844534678449,40.71844534678449,6.113686031295768e-06,0.9997936345569571,2.1999999999999997,high_frequency,JP-13,ah
325,40.405503468232716,40.405503468232716,6.020073600339362e-06,0.9997996546305574,2.072644721906924,high_frequency,JP-13,ah
326,40.36169427286917,40.36169427286917,6.0070262883513974e-06,0.9998056616568458,2.072644721906924,high_frequency,JP-13,ah
327,40.35045645146027,40.35045645146027,6.0036817067087295e-06,0.9998116653385525,2.0539932508436443,high_frequency,JP-13,ah
328,39.795445689563515,39.795445689563515,5.839659186022612e-06,0.9998175049977385,2.0493827160493825,high_frequency,JP-13,ah
329,39.63650764375519,39.63650764375519,5.793106594013813e-06,0.9998232981043325,2.323155216284987,high_frequency,JP-13,ah
330,39.62155319922319,39.62155319922319,5.788736060202042e-06,0.9998290868403926,2.323155216284987,high_frequency,JP-13,ah
331,39.58072553359394,39.58072553359394,5.7768123069052485e-06,0.9998348636526996,2.3143219264892267,high_frequency,JP-13,ah
332,39.46709704169495,39.46709704169495,5.7436917287051865e-06,0.9998406073444283,2.47313769751693,high_frequency,JP-13,ah
333,39.44129728268034,39.44129728268034,5.736184846325252e-06,0.9998463435292746,2.008800880088009,high_frequency,JP-13,ah
334,39.3493151527109,39.3493151527109,5.709461016722075e-06,0.9998520529902913,2.47313769751693,high_frequency,JP-13,ah
335,39.242579286177566,39.242579286177566,5.678528953199205e-06,0.9998577315192445,2.039463886820551,high_frequency,JP-13,ah
336,39.20765105577945,39.20765105577945,5.6684249945107105e-06,0.999863399944239,2.039463886820551,high_frequency,JP-13,ah
337,39.17812318386838,39.17812318386838,5.659890257244917e-06,0.9998690598344963,2.039463886820551,high_frequency,JP-13,ah
338,38.80538100598722,38.80538100598722,5.552705743911784e-06,0.9998746125402401,2.244162228594838,high_frequency,JP-13,ah
339,38.71313650748252,38.71313650748252,5.526338381508655e-06,0.9998801388786216,2.244162228594838,high_frequency,JP-13,ah
340,38.40137100578732,38.40137100578732,5.437687123711876e-06,0.9998855765657453,2.3380281690140845,high_frequency,JP-13,ah
341,38.330937629224024,38.330937629224024,5.41775848978828e-06,0.9998909943242351,2.3380281690140845,high_frequency,JP-13,ah
342,37.8773617439495,37.8773617439495,5.290298763129257e-06,0.9998962846229983,2.1859537110933758,high_frequency,JP-13,ah
343,37.567242295618925,37.567242295618925,5.204025158874121e-06,0.9999014886481572,2.2496919917864475,high_frequency,JP-13,ah
344,37.50424615871024,37.50424615871024,5.186586635788158e-06,0.999906675234793,2.2496919917864475,high_frequency,JP-13,ah
345,37.05110102094833,37.05110102094833,5.062009920123228e-06,0.9999117372447132,2.011013215859031,high_frequency,JP-13,ah
346,36.877072181701166,36.877072181701166,5.0145691255940775e-06,0.9999167518138388,2.1824701195219123,high_frequency,JP-13,ah
347,36.75141874915971,36.75141874915971,4.980454468365946e-06,0.9999217322683072,2.0281377267678637,high_frequency,JP-13,ah
348,36.47135915034615,36.47135915034615,4.904837820833989e-06,0.999926637106128,2.0281377267678637,high_frequency,JP-13,ah
349,36.35153506551687,36.35153506551687,4.872661764651708e-06,0.9999315097678926,2.14487079091621,high_frequency,JP-13,ah
350,35.53551071839699,35.53551071839699,4.656352804839504e-06,0.9999361661206975,2.3817391304347826,high_frequency,JP-13,ah
351,35.43426140013931,35.43426140013931,4.629856441285517e-06,0.9999407959771388,2.3817391304347826,high_frequency,JP-13,ah
352,35.24841649613041,35.24841649613041,4.581418641524383e-06,0.9999453773957804,2.142354321470473,high_frequency,JP-13,ah
353,35.22336099978201,35.22336099978201,4.574907772005528e-06,0.9999499523035524,2.142354321470473,high_frequency,JP-13,ah
354,34.907512803158944,34.907512803158944,4.493229149035546e-06,0.9999544455327015,2.3143219264892267,high_frequency,JP-13,ah
355,34.86809305346513,34.86809305346513,4.483086807427865e-06,0.999958928619509,2.3143219264892267,high_frequency,JP-13,ah
356,34.73812129162382,34.73812129162382,4.449727442342636e-06,0.9999633783469513,2.0980467253925696,high_frequency,JP-13,ah
357,34.59384574168819,34.59384574168819,4.412842677761316e-06,0.999967791189629,2.0980467253925696,high_frequency,JP-13,ah
358,34.16920176006906,34.16920176006906,4.30517115755471e-06,0.9999720963607865,2.0625,high_frequency,JP-13,ah
359,34.045614624159604,34.045614624159604,4.274084592426345e-06,0.999976370445379,2.0625,high_frequency,JP-13,ah
360,33.41773968502528,33.41773968502528,4.117891495693299e-06,0.9999804883368747,2.216916228247673,high_frequency,JP-13,ah
361,33.304730379776124,33.304730379776124,4.090087508731804e-06,0.9999845784243834,2.216916228247673,high_frequency,JP-13,ah
362,32.46348408726988,32.46348408726988,3.88607350901605e-06,0.9999884644978924,2.1109826589595375,high_frequency,JP-13,ah
363,32.329669123802475,32.329669123802475,3.85410263189679e-06,0.9999923186005243,2.304585612116113,high_frequency,JP-13,ah
364,32.311606432041216,32.311606432041216,3.849797235488615e-06,0.9999961683977597,2.2968553459119496,high_frequency,JP-13,ah
365,32.23516008932286,32.23516008932286,3.831602239680221e-06,0.9999999999999994,2.1109826589595375,high_frequency,JP-13,ah
