component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
150,2.6148857506974963,2.6148857506974963,0.00014021733862149777,0.9762486439755261,11.65531914893617,subseasonal,JP-13,incidence_per_100k
151,2.6142915741669124,2.6142915741669124,0.0001401536231141358,0.9763887975986403,2.202653799758745,high_frequency,JP-13,incidence_per_100k
152,2.612768987187127,2.612768987187127,0.000139990417187199,0.9765287880158274,4.886708296164139,high_frequency,JP-13,incidence_per_100k
153,2.611709835011935,2.611709835011935,0.00013987694285949514,0.9766686649586869,4.886708296164139,high_frequency,JP-13,incidence_per_100k
154,2.608332470704831,2.608332470704831,0.00013951540963477168,0.9768081803683216,3.531914893617021,high_frequency,JP-13,incidence_per_100k
155,2.607801299659346,2.607801299659346,0.0001394585924911326,0.9769476389608127,3.531914893617021,high_frequency,JP-13,incidence_per_100k
156,2.603320929771991,2.603320929771991,0.00013897980652475284,0.9770866187673375,31.66473988439306,seasonal_subannual,JP-13,incidence_per_100k
157,2.602330308448241,2.602330308448241,0.00013887405685410222,0.9772254928241916,2.2017684887459805,high_frequency,JP-13,incidence_per_100k
158,2.599571648078556,2.599571648078556,0.00013857977960927663,0.9773640726038009,31.66473988439306,seasonal_subannual,JP-13,incidence_per_100k
159,2.5985935605409023,2.5985935605409023,0.000138475518081048,0.9775025481218819,8.936378466557912,subseasonal,JP-13,incidence_per_100k
160,2.5984919072743025,2.5984919072743025,0.00013846468436419076,0.977641012806246,5.360078277886497,high_frequency,JP-13,incidence_per_100k
161,2.5960328418335683,2.5960328418335683,0.000138202738112096,0.9777792155443581,8.936378466557912,subseasonal,JP-13,incidence_per_100k
162,2.595513308411055,2.595513308411055,0.0001381474277510243,0.9779173629721091,5.360078277886497,high_frequency,JP-13,incidence_per_100k
163,2.58970656841702,2.58970656841702,0.00013752998621696045,0.978054892958326,2.418543046357616,high_frequency,JP-13,incidence_per_100k
164,2.58745589311131,2.58745589311131,0.00013729103958009118,0.9781921839979061,2.751381215469613,high_frequency,JP-13,incidence_per_100k
165,2.585738572386733,2.585738572386733,0.00013710885714690273,0.978329292855053,3.531914893617021,high_frequency,JP-13,incidence_per_100k
166,2.580470418904144,2.580470418904144,0.00013655073831965678,0.9784658435933726,4.273010920436817,high_frequency,JP-13,incidence_per_100k
167,2.574647260407887,2.574647260407887,0.00013593514559641395,0.978601778738969,3.531914893617021,high_frequency,JP-13,incidence_per_100k
168,2.5739653424042106,2.5739653424042106,0.0001358631478911117,0.9787376418868602,3.531914893617021,high_frequency,JP-13,incidence_per_100k
169,2.572744857415291,2.572744857415291,0.00013573433526335222,0.9788733762221236,4.273010920436817,high_frequency,JP-13,incidence_per_100k
170,2.5721483100447675,2.5721483100447675,0.00013567139659067783,0.9790090476187142,4.273010920436817,high_frequency,JP-13,incidence_per_100k
171,2.5691477321688287,2.5691477321688287,0.0001353550422502537,0.9791444026609645,2.2160194174757284,high_frequency,JP-13,incidence_per_100k
172,2.566926434163805,2.566926434163805,0.00013512108613803308,0.9792795237471025,2.2160194174757284,high_frequency,JP-13,incidence_per_100k
173,2.5652666003065105,2.5652666003065105,0.00013494639781134118,0.9794144701449138,9.428571428571429,subseasonal,JP-13,incidence_per_100k
174,2.564464134383418,2.564464134383418,0.0001348619832338699,0.9795493321281477,2.008064516129032,high_frequency,JP-13,incidence_per_100k
175,2.562866644957244,2.562866644957244,0.00013469401559744224,0.9796840261437451,9.428571428571429,subseasonal,JP-13,incidence_per_100k
176,2.560404731211577,2.560404731211577,0.00013443536321874734,0.9798184615069638,8.35060975609756,subseasonal,JP-13,incidence_per_100k
177,2.5460615275182876,2.5460615275182876,0.00013293338748728744,0.9799513948944512,3.9580924855491326,high_frequency,JP-13,incidence_per_100k
178,2.54528392768531,2.54528392768531,0.00013285220076521934,0.9800842470952164,3.9580924855491326,high_frequency,JP-13,incidence_per_100k
179,2.5413053228493645,2.5413053228493645,0.0001324371953552671,0.9802166842905716,3.9580924855491326,high_frequency,JP-13,incidence_per_100k
180,2.538123476106249,2.538123476106249,0.00013210576642324798,0.9803487900569948,2.773670886075949,high_frequency,JP-13,incidence_per_100k
181,2.5360829304786683,2.5360829304786683,0.00013189343673485667,0.9804806834937296,2.773670886075949,high_frequency,JP-13,incidence_per_100k
182,2.533278869085442,2.533278869085442,0.00013160193772178232,0.9806122854314514,11.225409836065573,subseasonal,JP-13,incidence_per_100k
183,2.5322371889143347,2.5322371889143347,0.00013149373096596568,0.9807437791624174,11.225409836065573,subseasonal,JP-13,incidence_per_100k
184,2.5286226856578486,2.5286226856578486,0.00013111861183302004,0.9808748977742504,2.773670886075949,high_frequency,JP-13,incidence_per_100k
185,2.5258063674648117,2.5258063674648117,0.00013082670106980015,0.9810057244753202,2.503656307129799,high_frequency,JP-13,incidence_per_100k
186,2.524389628953427,2.524389628953427,0.00013067997941530044,0.9811364044547355,6.033039647577093,high_frequency,JP-13,incidence_per_100k
187,2.5227867018924837,2.5227867018924837,0.00013051407477953847,0.981266918529515,6.033039647577093,high_frequency,JP-13,incidence_per_100k
188,2.521299675587379,2.521299675587379,0.00013036026021899226,0.9813972787897339,6.033039647577093,high_frequency,JP-13,incidence_per_100k
189,2.520395147231791,2.520395147231791,0.0001302667422593893,0.9815275455319933,25.962085308056867,subseasonal,JP-13,incidence_per_100k
190,2.5172698581884463,2.5172698581884463,0.00012994388113369605,0.981657489413127,25.962085308056867,subseasonal,JP-13,incidence_per_100k
191,2.5149315135930332,2.5149315135930332,0.0001297025780861103,0.9817871919912131,25.962085308056867,subseasonal,JP-13,incidence_per_100k
192,2.511385512983037,2.511385512983037,0.00012933708011852297,0.9819165290713316,5.167924528301886,high_frequency,JP-13,incidence_per_100k
193,2.5108592507125382,2.5108592507125382,0.0001292828804796881,0.9820458119518113,5.167924528301886,high_frequency,JP-13,incidence_per_100k
194,2.5107414023793715,2.5107414023793715,0.00012927074486163763,0.982175082696673,4.516075845012366,high_frequency,JP-13,incidence_per_100k
